# --- TEST-START ---
# CONFIG_JSON: {"name":"Custom 2D Slice","mode":"custom","polarization":"vertical","sweep":{"start_ghz":2.0,"stop_ghz":18.0,"points":51,"format":"MAG","power_dbm":0.0},"grid":{"phi_step_deg":null,"theta_step_deg":null,"custom_axis":"phi","custom_angle_deg":0.0,"custom_step_deg":1.0},"plot_options":{"title":"Live Pattern","grid":false,"y_limits":[-60.0,0.0],"do_not_modify_vna":false},"created_local":"2026-04-15 14:16:48","created_utc":"2026-04-15T18:16:48.767410Z"}
# META: vna=VNAController
# META: positioner=SerialController
# META: polarization=vertical
Phi (deg),Theta (deg),Frequency (GHz),Magnitude (dB),Phase (deg)
0.0,351.0,13.2,-89.59,34.66705733801565
0.0,351.0,13.52,-80.51,79.26367763216128
0.0,351.0,13.84,-71.09,-166.32637046803643
0.0,351.0,14.16,-75.76,-111.98078794003455
0.0,351.0,14.48,-83.55,172.8026664782419
0.0,351.0,14.8,-72.49,164.20142144791876
0.0,351.0,15.12,-73.74,104.54678257364509
0.0,351.0,15.44,-69.49,172.63371220067052
0.0,351.0,15.76,-75.72,135.4309879488059
0.0,351.0,16.08,-78.88,-85.23607169352191
0.0,351.0,16.4,-80.66,-168.0076453232221
0.0,351.0,16.72,-76.74,142.16841751287808
0.0,351.0,17.04,-92.23,-49.953251436547916
0.0,351.0,17.36,-85.99,146.59854133762363
0.0,351.0,17.68,-74.89,83.64393878839941
0.0,351.0,18.0,-79.71,74.23454486037599
0.0,352.0,2.0,-78.18,57.82105751252664
0.0,352.0,2.32,-76.24,65.98897365965705
0.0,352.0,2.64,-78.22,-93.09791114087949
0.0,352.0,2.96,-75.62,128.0296450776849
0.0,352.0,3.28,-72.67,58.97239492950097
0.0,352.0,3.6,-73.78,-132.36038855426094
0.0,352.0,3.92,-71.82,144.96538117774298
0.0,352.0,4.24,-75.57,140.9815344097685
0.0,352.0,4.56,-77.28,156.34972133865443
0.0,352.0,4.88,-71.03,-176.2005413800444
0.0,352.0,5.2,-71.2,127.89832759119658
0.0,352.0,5.52,-73.22,35.467091367113035
0.0,352.0,5.84,-83.81,54.49722163344073
0.0,352.0,6.16,-74.08,15.559100708087012
0.0,352.0,6.48,-73.24,129.3067474219038
0.0,352.0,6.8,-69.22,-130.01049021378566
0.0,352.0,7.12,-70.72,87.65373871492214
0.0,352.0,7.44,-81.58,-34.48162950462489
0.0,352.0,7.76,-79.39,178.67579168700675
0.0,352.0,8.08,-79.57,116.26208036757487
0.0,352.0,8.4,-74.78,-118.28186574285044
0.0,352.0,8.72,-75.47,121.74816950238107
0.0,352.0,9.04,-77.76,-79.31810357692514
0.0,352.0,9.36,-72.2,67.02288254521888
0.0,352.0,9.68,-79.09,-56.44845571469795
0.0,352.0,10.0,-80.18,16.023642114510515
0.0,352.0,10.32,-69.06,176.8723271995123
0.0,352.0,10.64,-73.43,166.26000747918755
0.0,352.0,10.96,-73.53,-120.9045350587564
0.0,352.0,11.28,-77.96,42.23619752443145
0.0,352.0,11.6,-85.22,-59.71520317648632
0.0,352.0,11.92,-74.41,158.6664992492034
0.0,352.0,12.24,-74.44,167.7894333845087
0.0,352.0,12.56,-73.67,58.70053751272424
0.0,352.0,12.88,-77.61,-26.168634723506287
0.0,352.0,13.2,-75.93,175.37669115126627
0.0,352.0,13.52,-75.14,-63.54322081569732
0.0,352.0,13.84,-73.94,-70.2069061507164
0.0,352.0,14.16,-72.23,-161.56894549166807
0.0,352.0,14.48,-83.49,167.59313659264055
0.0,352.0,14.8,-83.33,-40.412632445434916
0.0,352.0,15.12,-75.42,87.35601064105016
0.0,352.0,15.44,-72.56,-112.90402233817001
0.0,352.0,15.76,-88.5,77.16566000523711
0.0,352.0,16.08,-81.74,-84.15394035444928
0.0,352.0,16.4,-76.64,127.46154894511297
0.0,352.0,16.72,-78.96,-91.61067503807448
0.0,352.0,17.04,-77.2,74.60006918356113
0.0,352.0,17.36,-76.52,-112.66033356757792
0.0,352.0,17.68,-75.94,-104.9423503973754
0.0,352.0,18.0,-84.29,-101.51360860821862
0.0,353.0,2.0,-77.18,-0.5065312706257161
0.0,353.0,2.32,-79.83,-17.083608912300853
0.0,353.0,2.64,-73.77,119.95779477640873
0.0,353.0,2.96,-75.44,35.03192362557421
0.0,353.0,3.28,-80.27,-25.44533549438344
0.0,353.0,3.6,-71.86,142.5637980948089
0.0,353.0,3.92,-74.03,120.56493603488983
0.0,353.0,4.24,-72.28,-170.11409774083458
0.0,353.0,4.56,-73.29,176.33815294376888
0.0,353.0,4.88,-68.13,120.78171810461062
0.0,353.0,5.2,-83.77,34.95706319725041
0.0,353.0,5.52,-78.17,131.40331503662108
0.0,353.0,5.84,-72.75,101.114188570992
0.0,353.0,6.16,-72.13,26.17338182148055
0.0,353.0,6.48,-73.94,61.94336196532661
0.0,353.0,6.8,-66.91,-129.01432803698566
0.0,353.0,7.12,-71.71,86.73835440040111
0.0,353.0,7.44,-71.89,-95.42347468998634
0.0,353.0,7.76,-69.69,-169.91212247299563
0.0,353.0,8.08,-78.06,107.84350001485831
0.0,353.0,8.4,-71.59,162.48883652300492
0.0,353.0,8.72,-72.93,-55.78748485025129
0.0,353.0,9.04,-84.27,-176.0636506641026
0.0,353.0,9.36,-71.16,177.01716527159832
0.0,353.0,9.68,-72.17,140.26672421879582
0.0,353.0,10.0,-72.78,-96.98260945476645
0.0,353.0,10.32,-74.15,-152.5853139560011
0.0,353.0,10.64,-82.83,112.94722937692873
0.0,353.0,10.96,-78.71,144.20828240463948
0.0,353.0,11.28,-84.23,-26.01098945874877
0.0,353.0,11.6,-78.69,173.26490778208964
0.0,353.0,11.92,-68.69,63.91529260345941
0.0,353.0,12.24,-70.36,175.02881978940698
0.0,353.0,12.56,-80.63,90.24157492316142
0.0,353.0,12.88,-78.34,131.74088829920288
0.0,353.0,13.2,-72.04,131.35286503702446
0.0,353.0,13.52,-85.69,86.19493183271987
0.0,353.0,13.84,-70.98,72.00559538088254
0.0,353.0,14.16,-71.82,-117.00690901612505
0.0,353.0,14.48,-73.07,128.16192255465737
0.0,353.0,14.8,-70.18,53.24698179715471
0.0,353.0,15.12,-80.35,-155.83589174811058
0.0,353.0,15.44,-74.58,157.8024190574357
0.0,353.0,15.76,-75.24,-129.8239864211461
0.0,353.0,16.08,-73.71,105.02530554223503
0.0,353.0,16.4,-75.74,108.59662070295859
0.0,353.0,16.72,-91.84,12.828133774495285
0.0,353.0,17.04,-72.94,-130.986224196728
0.0,353.0,17.36,-76.14,34.05610351016235
0.0,353.0,17.68,-94.24,99.03789600829656
0.0,353.0,18.0,-78.01,148.5384165555955
0.0,354.0,2.0,-76.67,-21.501553139744104
0.0,354.0,2.32,-81.1,-5.2757966651345996
0.0,354.0,2.64,-78.31,168.13814768622476
0.0,354.0,2.96,-77.8,37.58197881640139
0.0,354.0,3.28,-80.63,4.070009756036751
0.0,354.0,3.6,-74.1,137.94153970993773
0.0,354.0,3.92,-73.48,136.6071563136425
0.0,354.0,4.24,-83.54,147.70915443629315
0.0,354.0,4.56,-72.62,-157.33337140733826
0.0,354.0,4.88,-71.67,79.80957955249434
0.0,354.0,5.2,-71.27,130.6228302644895
0.0,354.0,5.52,-82.73,-29.00855715739767
0.0,354.0,5.84,-71.71,11.328908607805518
0.0,354.0,6.16,-72.94,-60.27685654735204
0.0,354.0,6.48,-75.61,15.425775770816978
0.0,354.0,6.8,-71.54,125.01628651314276
0.0,354.0,7.12,-71.72,26.33750999688254
0.0,354.0,7.44,-74.51,-147.77749249639243
0.0,354.0,7.76,-67.83,177.56187099206193
0.0,354.0,8.08,-75.78,82.84066274413132
0.0,354.0,8.4,-71.27,99.45206183531866
0.0,354.0,8.72,-73.35,-113.81043577304261
0.0,354.0,9.04,-77.0,-128.06281672339335
0.0,354.0,9.36,-76.6,65.99287986537362
0.0,354.0,9.68,-77.68,157.2777204579039
0.0,354.0,10.0,-78.07,-95.40467039580004
0.0,354.0,10.32,-73.49,-157.7537738617171
0.0,354.0,10.64,-71.03,144.30391076678183
0.0,354.0,10.96,-85.68,65.89591751581405
0.0,354.0,11.28,-73.06,-116.8981472996425
0.0,354.0,11.6,-75.9,-179.66255805041047
0.0,354.0,11.92,-73.79,109.43075501131267
0.0,354.0,12.24,-78.83,81.04822969554576
0.0,354.0,12.56,-68.66,125.24687189314626
0.0,354.0,12.88,-75.17,161.55034821724317
0.0,354.0,13.2,-78.64,-72.0229378769417
0.0,354.0,13.52,-78.76,95.85940571147664
0.0,354.0,13.84,-67.73,102.99960402545001
0.0,354.0,14.16,-72.92,-56.53776642873255
0.0,354.0,14.48,-82.96,-137.09462605942173
0.0,354.0,14.8,-76.02,164.5382776316093
0.0,354.0,15.12,-75.14,91.71754921209372
0.0,354.0,15.44,-77.8,-114.23979764070364
0.0,354.0,15.76,-72.61,152.81668082553657
0.0,354.0,16.08,-77.42,32.427920357810706
0.0,354.0,16.4,-76.67,133.40247718741654
0.0,354.0,16.72,-72.61,-94.96868820464427
0.0,354.0,17.04,-73.28,-160.51084240379754
0.0,354.0,17.36,-76.8,114.33271821673542
0.0,354.0,17.68,-77.39,-74.56289922923303
0.0,354.0,18.0,-70.96,59.435558124968864
0.0,355.0,2.0,-67.82,32.90346815329046
0.0,355.0,2.32,-71.75,-46.60763279241792
0.0,355.0,2.64,-76.21,179.30076199967053
0.0,355.0,2.96,-76.86,48.40650409636032
0.0,355.0,3.28,-77.19,5.285945571776512
0.0,355.0,3.6,-78.14,-178.23320523369588
0.0,355.0,3.92,-69.59,42.83322412215572
0.0,355.0,4.24,-70.77,100.96117779748398
0.0,355.0,4.56,-72.19,-162.75132278403254
0.0,355.0,4.88,-74.64,162.75375327524566
0.0,355.0,5.2,-75.35,-148.36214568181114
0.0,355.0,5.52,-75.97,117.57045846712263
0.0,355.0,5.84,-72.67,-7.926920817104347
0.0,355.0,6.16,-79.51,127.45567654834635
0.0,355.0,6.48,-71.85,-66.71176331022382
0.0,355.0,6.8,-70.54,113.02089642902077
0.0,355.0,7.12,-81.2,17.89499069878444
0.0,355.0,7.44,-76.21,148.98572543869665
0.0,355.0,7.76,-70.61,-162.10524533019512
0.0,355.0,8.08,-78.54,-0.7663029246055966
0.0,355.0,8.4,-71.08,43.16156364462782
0.0,355.0,8.72,-76.28,177.70211074548288
0.0,355.0,9.04,-76.93,-159.08118696021958
0.0,355.0,9.36,-80.28,123.05620816335023
0.0,355.0,9.68,-76.97,-98.72914476745845
0.0,355.0,10.0,-76.15,97.83904706871368
0.0,355.0,10.32,-77.31,142.75536181933342
0.0,355.0,10.64,-85.25,-31.067274498680288
0.0,355.0,10.96,-71.5,103.50680487421964
0.0,355.0,11.28,-71.56,141.9975513999108
0.0,355.0,11.6,-72.25,-173.3952525312259
0.0,355.0,11.92,-76.53,122.74710763807605
0.0,355.0,12.24,-92.32,-89.0799747970503
0.0,355.0,12.56,-72.9,81.65603741053079
0.0,355.0,12.88,-73.23,-109.32997710541567
0.0,355.0,13.2,-78.6,-124.8741651107772
0.0,355.0,13.52,-74.84,161.62479352495674
0.0,355.0,13.84,-78.33,104.54174659131255
0.0,355.0,14.16,-72.73,172.33490774475652
0.0,355.0,14.48,-80.65,-136.64864883470247
0.0,355.0,14.8,-74.77,-145.29196527683717
0.0,355.0,15.12,-75.5,15.750183169446613
0.0,355.0,15.44,-72.2,-109.59670974723394
0.0,355.0,15.76,-83.34,-153.21338209070302
0.0,355.0,16.08,-74.1,-106.92148859850523
0.0,355.0,16.4,-72.0,145.83874933975915
0.0,355.0,16.72,-75.84,-74.75483777816777
0.0,355.0,17.04,-73.66,73.96505059043595
0.0,355.0,17.36,-77.47,82.84340533046185
0.0,355.0,17.68,-74.35,146.4876142708378
0.0,355.0,18.0,-76.26,155.02821657637912
0.0,356.0,2.0,-97.88,64.99337245204889
0.0,356.0,2.32,-77.79,93.86315609011339
0.0,356.0,2.64,-75.13,37.14145490041135
0.0,356.0,2.96,-79.91,30.468277483850073
0.0,356.0,3.28,-79.24,53.13068687716311
0.0,356.0,3.6,-73.74,98.49509157716626
0.0,356.0,3.92,-69.75,13.213019996418064
0.0,356.0,4.24,-72.69,86.95175048518672
0.0,356.0,4.56,-69.86,179.2501463808951
0.0,356.0,4.88,-77.61,-121.0099128311822
0.0,356.0,5.2,-69.2,177.49761722353225
0.0,356.0,5.52,-83.17,100.76501483607562
0.0,356.0,5.84,-76.26,13.793845039604863
0.0,356.0,6.16,-79.5,-112.456812437372
0.0,356.0,6.48,-73.53,158.835152808821
0.0,356.0,6.8,-79.6,76.01810533502925
0.0,356.0,7.12,-77.79,24.78346579516029
0.0,356.0,7.44,-70.05,105.60366660430603
0.0,356.0,7.76,-73.38,176.88604184998076
0.0,356.0,8.08,-74.71,96.39157804217082
0.0,356.0,8.4,-80.68,-83.55252261404486
0.0,356.0,8.72,-74.56,129.35419225908953
0.0,356.0,9.04,-74.21,-179.93743429137382
0.0,356.0,9.36,-68.78,171.6318242862038
0.0,356.0,9.68,-73.69,167.60238945341203
0.0,356.0,10.0,-72.2,132.9061113101821
0.0,356.0,10.32,-76.69,-128.59890839406708
0.0,356.0,10.64,-73.82,105.62145048947569
0.0,356.0,10.96,-80.01,88.92690281335115
0.0,356.0,11.28,-73.25,141.0734113007467
0.0,356.0,11.6,-72.26,-146.85872824200368
0.0,356.0,11.92,-87.71,56.59418880559323
0.0,356.0,12.24,-73.29,121.0065247477222
0.0,356.0,12.56,-75.48,-9.169292208732923
0.0,356.0,12.88,-73.3,-133.16920384550184
0.0,356.0,13.2,-74.24,-162.82248594868386
0.0,356.0,13.52,-79.19,91.70195770203556
0.0,356.0,13.84,-75.75,-173.13952720521658
0.0,356.0,14.16,-72.47,55.488899668165296
0.0,356.0,14.48,-75.22,120.74738098350556
0.0,356.0,14.8,-80.13,-173.43649778076335
0.0,356.0,15.12,-79.02,38.56883848514246
0.0,356.0,15.44,-71.43,-163.81162689528006
0.0,356.0,15.76,-71.56,-111.71846826018196
0.0,356.0,16.08,-75.34,168.5342198663341
0.0,356.0,16.4,-79.32,-170.87717745670437
0.0,356.0,16.72,-70.58,149.29276377894374
0.0,356.0,17.04,-77.34,-51.37397630145118
0.0,356.0,17.36,-79.94,143.96743247022093
0.0,356.0,17.68,-92.49,146.2395170014905
0.0,356.0,18.0,-70.72,-125.19006374725926
0.0,357.0,2.0,-76.61,-24.04742219413749
0.0,357.0,2.32,-77.07,51.052508142960775
0.0,357.0,2.64,-77.22,-162.11270809512945
0.0,357.0,2.96,-73.26,97.99397380034213
0.0,357.0,3.28,-74.34,-87.85880097570109
0.0,357.0,3.6,-74.58,168.7699049199081
0.0,357.0,3.92,-74.19,63.762831312403954
0.0,357.0,4.24,-79.39,-138.40477530182142
0.0,357.0,4.56,-73.02,-112.91868026513976
0.0,357.0,4.88,-75.47,165.3990545181724
0.0,357.0,5.2,-71.24,129.63608520609512
0.0,357.0,5.52,-69.89,-42.5288711473734
0.0,357.0,5.84,-73.21,120.26579242951874
0.0,357.0,6.16,-73.26,138.7109805385492
0.0,357.0,6.48,-81.67,-9.510793791914164
0.0,357.0,6.8,-66.72,166.34899304872462
0.0,357.0,7.12,-73.66,158.85289068246172
0.0,357.0,7.44,-72.57,-23.874078365846067
0.0,357.0,7.76,-75.89,-13.131962757936176
0.0,357.0,8.08,-72.88,132.05179202006784
0.0,357.0,8.4,-81.71,-53.13609422441653
0.0,357.0,8.72,-78.85,39.582023427560145
0.0,357.0,9.04,-78.0,173.35909139635234
0.0,357.0,9.36,-70.85,48.33297173104258
0.0,357.0,9.68,-78.06,120.64567608292724
0.0,357.0,10.0,-68.18,139.96468263795373
0.0,357.0,10.32,-80.77,21.546200708283504
0.0,357.0,10.64,-77.76,-10.539375172756671
0.0,357.0,10.96,-67.36,-167.4726168825549
0.0,357.0,11.28,-71.4,76.77149651669627
0.0,357.0,11.6,-71.95,-48.5503383110692
0.0,357.0,11.92,-73.26,178.20871224647925
0.0,357.0,12.24,-75.19,152.81776239546267
0.0,357.0,12.56,-76.05,133.8741878681633
0.0,357.0,12.88,-78.82,-98.57593978432277
0.0,357.0,13.2,-80.38,157.84592590503527
0.0,357.0,13.52,-75.39,-90.33759400067537
0.0,357.0,13.84,-83.22,72.81225903296811
0.0,357.0,14.16,-80.55,101.23936645707337
0.0,357.0,14.48,-87.9,94.5525492735154
0.0,357.0,14.8,-75.79,-7.79472502375577
0.0,357.0,15.12,-80.16,74.93826370080309
0.0,357.0,15.44,-75.93,-91.06369329601164
0.0,357.0,15.76,-83.06,-112.44595301393305
0.0,357.0,16.08,-81.92,-68.24517920212362
0.0,357.0,16.4,-101.77,-168.03541449833057
0.0,357.0,16.72,-75.36,-90.46319610810114
0.0,357.0,17.04,-77.71,-152.4196451875762
0.0,357.0,17.36,-76.0,115.4132709757713
0.0,357.0,17.68,-81.08,158.68050799909517
0.0,357.0,18.0,-70.75,-135.41837945040697
0.0,358.0,2.0,-80.3,-3.886381283480983
0.0,358.0,2.32,-74.28,83.27994178311019
0.0,358.0,2.64,-87.2,-139.81867121888436
0.0,358.0,2.96,-74.17,23.064347843351744
0.0,358.0,3.28,-78.12,-101.11585719741545
0.0,358.0,3.6,-71.86,-168.9385710507226
0.0,358.0,3.92,-75.54,86.81450340102677
0.0,358.0,4.24,-76.43,155.3566063533161
0.0,358.0,4.56,-71.66,-72.87297956262725
0.0,358.0,4.88,-79.33,-167.46197029270817
0.0,358.0,5.2,-74.35,130.15538641281236
0.0,358.0,5.52,-85.47,-130.82014976536615
0.0,358.0,5.84,-73.2,175.387689372114
0.0,358.0,6.16,-69.77,178.26962989478415
0.0,358.0,6.48,-71.09,55.67781637772795
0.0,358.0,6.8,-73.38,147.78768998727173
0.0,358.0,7.12,-76.6,178.22218705523898
0.0,358.0,7.44,-87.91,-152.72577188602614
0.0,358.0,7.76,-68.47,-13.274223486187234
0.0,358.0,8.08,-77.1,170.11652901647398
0.0,358.0,8.4,-84.53,87.93951398303119
0.0,358.0,8.72,-74.29,-18.41405361941888
0.0,358.0,9.04,-76.28,-105.58563341582307
0.0,358.0,9.36,-71.17,66.45158800252533
0.0,358.0,9.68,-75.79,3.86326443855766
0.0,358.0,10.0,-75.59,-97.36726974224021
0.0,358.0,10.32,-77.71,135.3568960498171
0.0,358.0,10.64,-95.24,-54.75065723544299
0.0,358.0,10.96,-70.15,-179.51596322439195
0.0,358.0,11.28,-89.81,-168.58636954669473
0.0,358.0,11.6,-78.98,168.6226958167238
0.0,358.0,11.92,-76.92,101.20695204399709
0.0,358.0,12.24,-74.93,-107.85659068909044
0.0,358.0,12.56,-80.8,-40.335352631436976
0.0,358.0,12.88,-77.61,-139.40905590284373
0.0,358.0,13.2,-71.83,151.27962626761948
0.0,358.0,13.52,-75.44,64.00445089993238
0.0,358.0,13.84,-80.56,-154.31276216785474
0.0,358.0,14.16,-78.32,-28.299476684601622
0.0,358.0,14.48,-73.1,62.10191765051711
0.0,358.0,14.8,-66.86,-124.93972851772968
0.0,358.0,15.12,-79.68,171.39580284921524
0.0,358.0,15.44,-87.22,110.90054856099562
0.0,358.0,15.76,-77.55,-175.61723275251813
0.0,358.0,16.08,-108.67,-30.4815414452581
0.0,358.0,16.4,-76.5,-152.9377431497727
0.0,358.0,16.72,-86.73,102.7391290954799
0.0,358.0,17.04,-80.93,139.06973656716252
0.0,358.0,17.36,-87.56,119.66556259265184
0.0,358.0,17.68,-74.76,93.88226021893166
0.0,358.0,18.0,-74.75,-74.81331420582876
0.0,359.0,2.0,-73.61,77.53387509915781
0.0,359.0,2.32,-79.95,49.749809781312976
0.0,359.0,2.64,-78.69,-168.13061287126402
0.0,359.0,2.96,-70.87,94.62842629316314
0.0,359.0,3.28,-85.04,128.31371888190222
0.0,359.0,3.6,-76.13,-82.81188071068128
0.0,359.0,3.92,-79.17,74.81246323098233
0.0,359.0,4.24,-87.52,162.92287765541192
0.0,359.0,4.56,-89.23,-79.42197529587644
0.0,359.0,4.88,-76.11,88.1539528657162
0.0,359.0,5.2,-77.32,155.34054161722398
0.0,359.0,5.52,-71.37,82.29347297906608
0.0,359.0,5.84,-74.05,-128.45247065994025
0.0,359.0,6.16,-66.23,-158.4612594709753
0.0,359.0,6.48,-72.27,100.58068571859056
0.0,359.0,6.8,-78.54,-178.7767123815399
0.0,359.0,7.12,-76.18,47.68282625954869
0.0,359.0,7.44,-69.84,106.70993260072123
0.0,359.0,7.76,-72.81,-26.21793130459957
0.0,359.0,8.08,-69.11,-141.6265507113663
0.0,359.0,8.4,-86.5,112.17348951422795
0.0,359.0,8.72,-75.23,-138.60352152133936
0.0,359.0,9.04,-71.03,-87.70654303982664
0.0,359.0,9.36,-68.62,104.46200700381398
0.0,359.0,9.68,-83.37,139.1821960984594
0.0,359.0,10.0,-69.94,-86.060244813374
0.0,359.0,10.32,-73.62,86.163987440219
0.0,359.0,10.64,-73.44,127.02463991200284
0.0,359.0,10.96,-82.4,-46.94197001484935
0.0,359.0,11.28,-73.62,163.920948327287
0.0,359.0,11.6,-73.62,140.44006601066116
0.0,359.0,11.92,-74.78,-168.30272869773412
0.0,359.0,12.24,-78.23,148.83302710395864
0.0,359.0,12.56,-79.84,127.65834092480797
0.0,359.0,12.88,-76.12,99.80204811150091
0.0,359.0,13.2,-80.51,143.84190278428213
0.0,359.0,13.52,-76.06,33.139047836319925
0.0,359.0,13.84,-76.07,30.459022634629346
0.0,359.0,14.16,-74.8,-156.3804095936946
0.0,359.0,14.48,-79.68,-8.113883062201031
0.0,359.0,14.8,-91.25,154.83376673062125
0.0,359.0,15.12,-71.37,157.10948660959838
0.0,359.0,15.44,-74.09,-55.28920352095753
0.0,359.0,15.76,-73.46,-170.23844650339012
0.0,359.0,16.08,-76.02,-157.6388728080144
0.0,359.0,16.4,-86.25,-122.34495094801822
0.0,359.0,16.72,-72.7,140.24429791279647
0.0,359.0,17.04,-89.69,-78.55383874227525
0.0,359.0,17.36,-79.84,124.39798362116498
0.0,359.0,17.68,-75.48,179.86090934103572
0.0,359.0,18.0,-74.23,-152.47647665562639
# --- TEST-END ---
# --- TEST-START ---
# CONFIG_JSON: {"name":"Custom 2D Slice","mode":"custom","polarization":"vertical","sweep":{"start_ghz":2.0,"stop_ghz":18.0,"points":51,"format":"MAG","power_dbm":0.0},"grid":{"phi_step_deg":null,"theta_step_deg":null,"custom_axis":"phi","custom_angle_deg":0.0,"custom_step_deg":1.0},"plot_options":{"title":"Live Pattern","grid":false,"y_limits":[-60.0,0.0],"do_not_modify_vna":false},"created_local":"2026-04-15 14:23:34","created_utc":"2026-04-15T18:23:34.635910Z"}
# META: vna=VNAController
# META: positioner=SerialController
# META: polarization=vertical
Phi (deg),Theta (deg),Frequency (GHz),Magnitude (dB),Phase (deg)
0.0,0.0,2.0,-30.86,63.384568113474685
0.0,0.0,2.32,-37.56,96.16555126491728
0.0,0.0,2.64,-58.84,-119.53967799039121
0.0,0.0,2.96,-32.05,29.893314541571677
0.0,0.0,3.28,-35.99,97.8958174142483
0.0,0.0,3.6,-36.73,133.1663076896887
0.0,0.0,3.92,-40.2,-84.10639549077823
0.0,0.0,4.24,-43.3,30.93248194364782
0.0,0.0,4.56,-47.53,114.64396994364873
0.0,0.0,4.88,-44.44,-4.961899097538001
0.0,0.0,5.2,-37.04,28.012547940100287
0.0,0.0,5.52,-38.8,138.4097778861248
0.0,0.0,5.84,-39.77,-159.0598311941169
0.0,0.0,6.16,-45.27,-63.11417844810144
0.0,0.0,6.48,-60.13,47.57962720737858
0.0,0.0,6.8,-53.43,-117.85747932315685
0.0,0.0,7.12,-46.63,47.92305296723284
0.0,0.0,7.44,-45.04,135.09270293327606
0.0,0.0,7.76,-42.67,-141.1597473606366
0.0,0.0,8.08,-44.46,-84.75484360261034
0.0,0.0,8.4,-57.38,79.70982624232585
0.0,0.0,8.72,-54.04,-144.60164177917844
0.0,0.0,9.04,-51.92,39.23934102996216
0.0,0.0,9.36,-53.17,177.7425438206384
0.0,0.0,9.68,-59.21,-144.33533130069893
0.0,0.0,10.0,-49.77,-76.75860838047342
0.0,0.0,10.32,-51.85,11.250136229265072
0.0,0.0,10.64,-57.3,113.41585825484938
0.0,0.0,10.96,-57.43,-69.99403768912316
0.0,0.0,11.28,-60.59,-2.4045952058009403
0.0,0.0,11.6,-59.02,150.48730767207422
0.0,0.0,11.92,-53.98,-120.34351699432875
0.0,0.0,12.24,-54.73,-48.25162231556261
0.0,0.0,12.56,-58.51,30.39314846867442
0.0,0.0,12.88,-69.8,153.7989839589127
0.0,0.0,13.2,-64.56,-62.845420391607284
0.0,0.0,13.52,-69.7,66.35592172117046
0.0,0.0,13.84,-62.77,138.3709287178377
0.0,0.0,14.16,-57.95,-145.21989464480598
0.0,0.0,14.48,-63.92,135.58009022958828
0.0,0.0,14.8,-60.51,26.44739739551508
0.0,0.0,15.12,-65.42,104.43686543202695
0.0,0.0,15.44,-61.79,-164.453292576154
0.0,0.0,15.76,-63.1,-93.52117718302358
0.0,0.0,16.08,-64.38,41.7974630397882
0.0,0.0,16.4,-62.01,111.24480821229473
0.0,0.0,16.72,-60.93,154.26069267167827
0.0,0.0,17.04,-65.52,-163.02409013547194
0.0,0.0,17.36,-82.38,68.2570291486692
0.0,0.0,17.68,-81.25,95.8671143073851
0.0,0.0,18.0,-68.39,173.11297048439218
0.0,1.0,2.0,-30.74,63.29281411587425
0.0,1.0,2.32,-37.55,95.12830866559534
0.0,1.0,2.64,-60.37,-130.55529808894525
0.0,1.0,2.96,-32.21,31.31664578046635
0.0,1.0,3.28,-36.09,98.34651934481369
0.0,1.0,3.6,-36.85,132.69334805470567
0.0,1.0,3.92,-39.97,-86.44442279038537
0.0,1.0,4.24,-43.16,28.320618858499145
0.0,1.0,4.56,-47.37,110.84016284378879
0.0,1.0,4.88,-44.12,-2.879207249251585
0.0,1.0,5.2,-37.1,29.694057738823194
0.0,1.0,5.52,-38.6,138.14895115652914
0.0,1.0,5.84,-39.48,-158.8868216597179
0.0,1.0,6.16,-44.9,-59.39861043872147
0.0,1.0,6.48,-62.5,54.25952816715025
0.0,1.0,6.8,-53.05,-122.21905371223181
0.0,1.0,7.12,-46.31,45.387208490141745
0.0,1.0,7.44,-44.0,131.71143388976364
0.0,1.0,7.76,-42.32,-138.96001624407648
0.0,1.0,8.08,-44.55,-86.98902023058726
0.0,1.0,8.4,-61.37,45.12822285679856
0.0,1.0,8.72,-52.28,-170.78830425780285
0.0,1.0,9.04,-50.09,8.399918113088926
0.0,1.0,9.36,-48.12,148.50583878578124
0.0,1.0,9.68,-52.99,-108.27495237185283
0.0,1.0,10.0,-50.27,-65.39022566679749
0.0,1.0,10.32,-51.41,3.781889081103823
0.0,1.0,10.64,-54.63,96.80230505308407
0.0,1.0,10.96,-55.08,-89.25962847420011
0.0,1.0,11.28,-61.74,11.345376657722946
0.0,1.0,11.6,-58.06,143.90508916836242
0.0,1.0,11.92,-54.64,-129.62822606013276
0.0,1.0,12.24,-54.54,-48.27371323756386
0.0,1.0,12.56,-57.8,29.235332054554608
0.0,1.0,12.88,-68.86,109.14126867510484
0.0,1.0,13.2,-64.96,-58.3672467700766
0.0,1.0,13.52,-65.41,39.422293774045905
0.0,1.0,13.84,-60.05,140.97890812981788
0.0,1.0,14.16,-58.65,-139.61647803905575
0.0,1.0,14.48,-62.44,134.12207048768752
0.0,1.0,14.8,-60.84,36.04498252281082
0.0,1.0,15.12,-67.71,88.10363600131633
0.0,1.0,15.44,-69.5,-178.86458093092432
0.0,1.0,15.76,-69.46,-89.56033485572577
0.0,1.0,16.08,-67.38,55.08358651953787
0.0,1.0,16.4,-62.93,113.94348081527411
0.0,1.0,16.72,-62.22,152.39263883480498
0.0,1.0,17.04,-64.56,-174.24352159941205
0.0,1.0,17.36,-79.36,-113.93312823473947
