# --- TEST-START ---
# CONFIG_JSON: {"name":"Custom 2D Slice","mode":"custom","polarization":"vertical","sweep":{"start_ghz":2.0,"stop_ghz":18.0,"points":51,"format":"MAG","power_dbm":0.0},"grid":{"phi_step_deg":null,"theta_step_deg":null,"custom_axis":"theta","custom_angle_deg":90.0,"custom_step_deg":1.0},"plot_options":{"title":"Live Pattern","grid":false,"y_limits":[-55.0,-10.0],"do_not_modify_vna":false},"created_local":"2026-04-15 14:00:05","created_utc":"2026-04-15T18:00:05.228117Z"}
# META: vna=VNAController
# META: positioner=SerialController
# META: polarization=vertical
Phi (deg),Theta (deg),Frequency (GHz),Magnitude (dB),Phase (deg)
180.0,90.0,14.8,-69.5,161.45468619744804
180.0,90.0,15.12,-71.3,158.61842327015773
180.0,90.0,15.44,-70.72,155.47031430543373
180.0,90.0,15.76,-68.94,107.2809400232069
180.0,90.0,16.08,-69.55,110.74651924499675
180.0,90.0,16.4,-64.76,134.77511177761224
180.0,90.0,16.72,-68.17,84.44094610568457
180.0,90.0,17.04,-79.71,-130.92343230830028
180.0,90.0,17.36,-75.86,-4.633453649228645
180.0,90.0,17.68,-73.43,76.7627003823096
180.0,90.0,18.0,-76.15,-162.5914954317488
181.0,90.0,2.0,-31.51,79.49479987518072
181.0,90.0,2.32,-34.27,55.42597917017286
181.0,90.0,2.64,-37.89,67.0278830518705
181.0,90.0,2.96,-30.84,50.30892854473189
181.0,90.0,3.28,-36.44,48.375319616013975
181.0,90.0,3.6,-36.08,32.3849587260971
181.0,90.0,3.92,-41.15,58.603707759085324
181.0,90.0,4.24,-48.47,84.92474954630141
181.0,90.0,4.56,-43.82,108.88154224732104
181.0,90.0,4.88,-45.93,-172.80008028734224
181.0,90.0,5.2,-40.62,-177.43923788159884
181.0,90.0,5.52,-44.47,161.8671319614092
181.0,90.0,5.84,-44.96,-150.2359986578765
181.0,90.0,6.16,-47.53,-137.0637964293074
181.0,90.0,6.48,-53.78,-120.43104813945523
181.0,90.0,6.8,-54.17,-48.32281607462861
181.0,90.0,7.12,-56.7,-64.3993945954738
181.0,90.0,7.44,-55.15,-4.665844533240061
181.0,90.0,7.76,-56.93,23.785057449715943
181.0,90.0,8.08,-56.31,39.0794264269319
181.0,90.0,8.4,-62.78,48.8443356730937
181.0,90.0,8.72,-63.88,113.72963580543792
181.0,90.0,9.04,-60.68,-171.15362058740683
181.0,90.0,9.36,-60.09,118.89082106251894
181.0,90.0,9.68,-66.38,-136.7857525339914
181.0,90.0,10.0,-59.89,-138.42654576425866
181.0,90.0,10.32,-64.85,-112.56803557532034
181.0,90.0,10.64,-62.02,-131.02520851719353
181.0,90.0,10.96,-68.46,-125.82085655505001
181.0,90.0,11.28,-70.65,35.45332625601317
181.0,90.0,11.6,-72.9,-49.112755901200785
181.0,90.0,11.92,-68.59,-33.90824542511525
181.0,90.0,12.24,-65.94,2.273309350788874
181.0,90.0,12.56,-65.59,20.89241889763732
181.0,90.0,12.88,-70.62,101.00503180535323
181.0,90.0,13.2,-68.12,108.89822497207608
181.0,90.0,13.52,-69.33,91.00876482693323
181.0,90.0,13.84,-69.4,121.8422810543933
181.0,90.0,14.16,-63.26,96.86371436164721
181.0,90.0,14.48,-77.29,-109.04819900171215
181.0,90.0,14.8,-73.47,158.48993953140112
181.0,90.0,15.12,-70.72,167.2157469559419
181.0,90.0,15.44,-69.37,104.03359162041652
181.0,90.0,15.76,-66.12,157.9871966258022
181.0,90.0,16.08,-67.75,94.79908996010128
181.0,90.0,16.4,-68.8,99.04183056927555
181.0,90.0,16.72,-69.12,48.031555455410434
181.0,90.0,17.04,-80.92,5.71820699643273
181.0,90.0,17.36,-68.77,75.16972889049426
181.0,90.0,17.68,-78.96,-10.61361221422818
181.0,90.0,18.0,-78.68,65.97392554838886
182.0,90.0,2.0,-31.3,80.24744465919748
182.0,90.0,2.32,-34.38,56.41201686075065
182.0,90.0,2.64,-37.99,66.74882721693605
182.0,90.0,2.96,-30.95,51.66907375982251
182.0,90.0,3.28,-36.27,49.89999478373454
182.0,90.0,3.6,-36.3,33.72830112687934
182.0,90.0,3.92,-41.09,60.96776030132412
182.0,90.0,4.24,-47.55,92.47674556123766
182.0,90.0,4.56,-43.06,111.58088869802123
182.0,90.0,4.88,-45.91,178.5975778728638
182.0,90.0,5.2,-41.24,-175.0006448358254
182.0,90.0,5.52,-43.81,159.63515233493914
182.0,90.0,5.84,-45.91,-149.4498677503532
182.0,90.0,6.16,-47.99,-132.0714919074762
182.0,90.0,6.48,-55.46,-98.56999705416854
182.0,90.0,6.8,-54.18,-42.51551916819743
182.0,90.0,7.12,-58.8,-61.55045096113496
182.0,90.0,7.44,-54.96,10.819089656870458
182.0,90.0,7.76,-53.31,18.34378188927141
182.0,90.0,8.08,-55.77,51.82996043013936
182.0,90.0,8.4,-61.27,58.2516860362445
182.0,90.0,8.72,-61.64,91.11854246311522
182.0,90.0,9.04,-62.84,-174.45714786166388
182.0,90.0,9.36,-61.52,120.12808464060403
182.0,90.0,9.68,-67.23,-93.47801096769282
182.0,90.0,10.0,-59.39,-134.64635200615484
182.0,90.0,10.32,-65.45,-138.3491005425084
182.0,90.0,10.64,-62.7,-135.99528284239832
182.0,90.0,10.96,-65.35,-118.47941241509231
182.0,90.0,11.28,-71.39,-57.668102253247575
182.0,90.0,11.6,-68.92,-17.75615154306407
182.0,90.0,11.92,-75.06,-24.991710753799318
182.0,90.0,12.24,-62.1,9.999871783728603
182.0,90.0,12.56,-72.03,54.678809820000936
182.0,90.0,12.88,-70.97,156.1130440677904
182.0,90.0,13.2,-66.31,93.43518650332149
182.0,90.0,13.52,-70.33,75.73141024991631
182.0,90.0,13.84,-71.8,92.54761083466911
182.0,90.0,14.16,-69.43,106.99244874687861
182.0,90.0,14.48,-75.76,-58.95271132753635
182.0,90.0,14.8,-67.85,98.73225568293613
182.0,90.0,15.12,-70.81,81.66942049369351
182.0,90.0,15.44,-70.96,148.95248830943038
182.0,90.0,15.76,-70.28,131.890061837482
182.0,90.0,16.08,-69.45,109.66524970897882
182.0,90.0,16.4,-72.46,66.47521551802305
182.0,90.0,16.72,-69.87,79.56363670827949
182.0,90.0,17.04,-90.49,2.5249336306366224
182.0,90.0,17.36,-77.22,-155.24033732455348
182.0,90.0,17.68,-75.9,123.06302876128221
182.0,90.0,18.0,-70.22,36.31918062786214
183.0,90.0,2.0,-31.06,80.43150880836431
183.0,90.0,2.32,-34.48,56.61530400400081
183.0,90.0,2.64,-38.15,67.22252125991751
183.0,90.0,2.96,-31.36,54.7353009328506
183.0,90.0,3.28,-36.6,53.92715862370611
183.0,90.0,3.6,-36.52,35.05495012043132
183.0,90.0,3.92,-41.21,63.4336107581508
183.0,90.0,4.24,-47.06,94.9007258014077
183.0,90.0,4.56,-41.8,114.95872495369379
183.0,90.0,4.88,-45.14,165.69230364818392
183.0,90.0,5.2,-42.53,-171.18713243317805
183.0,90.0,5.52,-43.42,158.09426729809059
183.0,90.0,5.84,-47.28,-148.43630097284793
183.0,90.0,6.16,-48.59,-121.21575652060783
183.0,90.0,6.48,-56.38,-94.60114635486086
183.0,90.0,6.8,-54.57,-35.98526570870972
183.0,90.0,7.12,-63.07,-29.796185080759596
183.0,90.0,7.44,-51.81,33.25708636189612
183.0,90.0,7.76,-51.7,19.78326211424609
183.0,90.0,8.08,-53.31,60.44331536621998
183.0,90.0,8.4,-58.75,56.75512322398596
183.0,90.0,8.72,-59.02,105.8560080249779
183.0,90.0,9.04,-64.74,174.54903051814517
183.0,90.0,9.36,-60.8,148.00105027297045
183.0,90.0,9.68,-64.88,-80.73762881238008
183.0,90.0,10.0,-59.17,-117.91552080598107
183.0,90.0,10.32,-64.1,-122.08664078898876
183.0,90.0,10.64,-60.83,-96.07226425270264
183.0,90.0,10.96,-63.58,-128.75402003427982
183.0,90.0,11.28,-71.26,-48.61581285357631
183.0,90.0,11.6,-67.17,-3.0239324417508633
183.0,90.0,11.92,-73.59,-27.8244203038376
183.0,90.0,12.24,-62.81,13.519596246570236
183.0,90.0,12.56,-69.31,18.266436657291
183.0,90.0,12.88,-71.81,53.85869626237955
183.0,90.0,13.2,-69.77,89.44760117203165
183.0,90.0,13.52,-69.13,104.96246803713919
183.0,90.0,13.84,-69.28,82.71911377264038
183.0,90.0,14.16,-70.31,103.71201572447904
183.0,90.0,14.48,-73.8,-34.19832251266712
183.0,90.0,14.8,-71.46,136.05162185430527
183.0,90.0,15.12,-71.74,146.88118140691995
183.0,90.0,15.44,-74.45,95.29740290417752
183.0,90.0,15.76,-72.09,86.40428064556795
183.0,90.0,16.08,-73.06,118.40092360481081
183.0,90.0,16.4,-68.61,101.32493361824532
183.0,90.0,16.72,-72.13,69.28570639175169
183.0,90.0,17.04,-69.11,55.12344429343766
183.0,90.0,17.36,-72.89,-140.76441943509806
183.0,90.0,17.68,-94.83,87.06454057355228
183.0,90.0,18.0,-83.5,-45.139743912835314
184.0,90.0,2.0,-31.12,80.9225267838851
184.0,90.0,2.32,-34.66,57.542378779842416
184.0,90.0,2.64,-38.37,66.89231271832398
184.0,90.0,2.96,-31.89,58.52034331824916
184.0,90.0,3.28,-36.84,59.10924413633235
184.0,90.0,3.6,-36.67,36.57437906534984
184.0,90.0,3.92,-41.31,67.79932957181754
184.0,90.0,4.24,-46.13,101.99392578395744
184.0,90.0,4.56,-40.61,119.19639414058696
184.0,90.0,4.88,-44.38,152.41537924405458
184.0,90.0,5.2,-43.63,-164.50619710795044
184.0,90.0,5.52,-43.05,159.8052155639942
184.0,90.0,5.84,-49.25,-150.67018795152697
184.0,90.0,6.16,-49.08,-110.32945655664872
184.0,90.0,6.48,-56.41,-71.40304196919718
184.0,90.0,6.8,-52.7,-19.009073269162197
184.0,90.0,7.12,-59.88,5.579009426211201
184.0,90.0,7.44,-51.28,36.21637995151561
184.0,90.0,7.76,-51.2,29.290590144220232
184.0,90.0,8.08,-50.89,60.10349854058044
184.0,90.0,8.4,-56.05,58.873687243325435
184.0,90.0,8.72,-60.03,118.13551244385611
184.0,90.0,9.04,-61.42,164.92548946942375
184.0,90.0,9.36,-62.21,155.26583813966607
184.0,90.0,9.68,-63.02,-102.0255616445989
184.0,90.0,10.0,-58.64,-117.81460984771513
184.0,90.0,10.32,-62.16,-135.50914079884538
184.0,90.0,10.64,-60.71,-107.78449116740144
184.0,90.0,10.96,-64.17,-109.35830649954956
184.0,90.0,11.28,-65.12,-36.19680600129921
184.0,90.0,11.6,-70.57,-13.65515380179761
184.0,90.0,11.92,-69.37,25.624895304714162
184.0,90.0,12.24,-61.87,27.531511687530156
184.0,90.0,12.56,-70.84,34.592793360060284
184.0,90.0,12.88,-69.58,42.632734689193725
184.0,90.0,13.2,-71.24,57.416522978317076
184.0,90.0,13.52,-70.97,86.76824521004575
184.0,90.0,13.84,-69.16,96.81768858723854
184.0,90.0,14.16,-64.71,79.92457266049485
184.0,90.0,14.48,-73.42,-113.47384550391541
184.0,90.0,14.8,-72.15,126.4125804470637
184.0,90.0,15.12,-74.39,122.18903916658255
184.0,90.0,15.44,-76.82,106.16487507567862
184.0,90.0,15.76,-69.92,120.24893785521962
184.0,90.0,16.08,-68.9,103.95061388757411
184.0,90.0,16.4,-73.03,74.48577884848814
184.0,90.0,16.72,-88.36,2.5431202389545082
184.0,90.0,17.04,-78.02,-173.37777622016162
184.0,90.0,17.36,-80.01,44.051087628413484
184.0,90.0,17.68,-77.61,129.4217364600918
184.0,90.0,18.0,-82.24,63.284890367878134
185.0,90.0,2.0,-31.11,81.32499417548199
185.0,90.0,2.32,-34.89,59.097502081709834
185.0,90.0,2.64,-38.73,65.8547562395895
185.0,90.0,2.96,-32.62,64.65189249848687
185.0,90.0,3.28,-37.17,63.909272703250615
185.0,90.0,3.6,-37.0,38.884533621050224
185.0,90.0,3.92,-41.54,73.56236847231168
185.0,90.0,4.24,-46.03,107.65184121631293
185.0,90.0,4.56,-39.57,125.67090297669091
185.0,90.0,4.88,-43.84,145.6927494823349
185.0,90.0,5.2,-45.27,-157.86285353033517
185.0,90.0,5.52,-43.3,163.89395587797625
185.0,90.0,5.84,-49.88,-147.60350599769566
185.0,90.0,6.16,-49.23,-99.12836865658481
185.0,90.0,6.48,-55.63,-64.66330197455721
185.0,90.0,6.8,-52.12,-12.173222747258897
185.0,90.0,7.12,-58.61,14.36531424445322
185.0,90.0,7.44,-51.1,40.884260327687095
185.0,90.0,7.76,-51.48,49.81957589513797
185.0,90.0,8.08,-51.13,60.96501935940493
185.0,90.0,8.4,-59.21,60.41137469549307
185.0,90.0,8.72,-56.47,131.6367882700974
185.0,90.0,9.04,-57.82,171.20169622179438
185.0,90.0,9.36,-58.43,166.91491613359773
185.0,90.0,9.68,-62.44,-121.86975341928259
185.0,90.0,10.0,-62.44,-118.03413950196136
185.0,90.0,10.32,-59.83,-124.52163759291071
185.0,90.0,10.64,-62.11,-105.7464363570405
185.0,90.0,10.96,-69.14,-119.79899405650937
185.0,90.0,11.28,-63.27,-29.334964301914088
185.0,90.0,11.6,-65.57,-2.066203830881498
185.0,90.0,11.92,-65.13,4.170881260536678
185.0,90.0,12.24,-58.11,15.902491242921975
185.0,90.0,12.56,-67.16,51.6777271830364
185.0,90.0,12.88,-74.92,-20.386306739038112
185.0,90.0,13.2,-72.43,122.01389301423909
185.0,90.0,13.52,-67.9,55.58016389799742
185.0,90.0,13.84,-66.0,78.95653715856996
185.0,90.0,14.16,-89.8,-57.01114352330364
185.0,90.0,14.48,-73.53,-115.73097679991572
185.0,90.0,14.8,-71.78,108.99610241759368
185.0,90.0,15.12,-72.39,125.6149197846172
185.0,90.0,15.44,-72.01,98.68700032565593
185.0,90.0,15.76,-71.32,67.30956857223585
185.0,90.0,16.08,-75.14,114.86217072863333
185.0,90.0,16.4,-68.86,103.52851721049599
185.0,90.0,16.72,-75.2,78.65009024383657
185.0,90.0,17.04,-85.13,-2.969002814962028
185.0,90.0,17.36,-74.32,148.5826954162615
185.0,90.0,17.68,-72.33,146.18948771408816
185.0,90.0,18.0,-90.05,-146.88062413046526
186.0,90.0,2.0,-31.19,81.38808358241056
186.0,90.0,2.32,-35.04,60.53643688826771
186.0,90.0,2.64,-39.14,64.1499116960495
186.0,90.0,2.96,-33.32,72.84850349101946
186.0,90.0,3.28,-37.53,69.75096860535828
186.0,90.0,3.6,-37.33,43.06414612339742
186.0,90.0,3.92,-41.65,80.60490455549629
186.0,90.0,4.24,-45.73,110.82396923144809
186.0,90.0,4.56,-39.21,130.4243688912168
186.0,90.0,4.88,-43.81,144.50468109314872
186.0,90.0,5.2,-45.86,-147.33133577992845
186.0,90.0,5.52,-44.22,173.37340584174643
186.0,90.0,5.84,-50.59,-135.86957108530552
186.0,90.0,6.16,-48.53,-86.72529719522785
186.0,90.0,6.48,-53.64,-58.97347689738995
186.0,90.0,6.8,-52.01,-8.949561669523455
186.0,90.0,7.12,-56.19,15.042910880087566
186.0,90.0,7.44,-51.82,45.30636248584218
186.0,90.0,7.76,-51.63,63.868205683444685
186.0,90.0,8.08,-52.44,66.23380814058136
186.0,90.0,8.4,-60.61,95.47785808169728
186.0,90.0,8.72,-54.45,144.4007010475786
186.0,90.0,9.04,-55.78,-177.68220743210722
186.0,90.0,9.36,-56.86,179.3418598061806
186.0,90.0,9.68,-58.66,-138.9178397608385
186.0,90.0,10.0,-61.23,-143.60868915882503
186.0,90.0,10.32,-58.73,-112.58175902443068
186.0,90.0,10.64,-62.76,-109.25681233755874
186.0,90.0,10.96,-65.3,-103.62510635169104
186.0,90.0,11.28,-62.94,-9.75518764373506
186.0,90.0,11.6,-62.64,-17.235741104960827
186.0,90.0,11.92,-63.88,-1.833787751857001
186.0,90.0,12.24,-62.51,13.339488222246155
186.0,90.0,12.56,-65.93,46.1722012693839
186.0,90.0,12.88,-70.94,29.41965987381724
186.0,90.0,13.2,-70.14,111.2382224504166
186.0,90.0,13.52,-67.52,80.77290862761888
186.0,90.0,13.84,-70.7,42.696608979847326
186.0,90.0,14.16,-70.59,63.20700181535066
186.0,90.0,14.48,-73.66,-118.99879016586094
186.0,90.0,14.8,-72.24,61.572762897384564
186.0,90.0,15.12,-71.8,135.0333696401916
186.0,90.0,15.44,-78.71,171.55527997816023
186.0,90.0,15.76,-82.36,83.19091948552729
186.0,90.0,16.08,-73.1,148.7159935169705
186.0,90.0,16.4,-68.24,98.30154841089872
186.0,90.0,16.72,-76.52,118.36797233432804
186.0,90.0,17.04,-78.86,-37.29656625043926
186.0,90.0,17.36,-87.98,-47.11864118430781
186.0,90.0,17.68,-77.11,144.4126704066227
186.0,90.0,18.0,-71.67,138.11755318580126
187.0,90.0,2.0,-31.38,81.43692547594188
187.0,90.0,2.32,-35.36,62.37955945723697
187.0,90.0,2.64,-39.76,62.5843449791205
187.0,90.0,2.96,-33.88,81.61608627734373
187.0,90.0,3.28,-37.73,76.42989137484199
187.0,90.0,3.6,-37.65,47.72503932804059
187.0,90.0,3.92,-41.5,87.78480441077551
187.0,90.0,4.24,-45.92,120.56083924576964
187.0,90.0,4.56,-39.22,136.3620151225775
187.0,90.0,4.88,-44.5,149.519463739844
187.0,90.0,5.2,-45.48,-138.76547104953693
187.0,90.0,5.52,-45.06,-169.02298415146382
187.0,90.0,5.84,-49.19,-130.15376977897952
187.0,90.0,6.16,-48.14,-80.27307985806367
187.0,90.0,6.48,-52.18,-59.83616704128935
187.0,90.0,6.8,-52.06,-7.775637366428081
187.0,90.0,7.12,-56.0,14.19730554899765
187.0,90.0,7.44,-51.86,42.8177964545599
187.0,90.0,7.76,-52.13,62.79755752988529
187.0,90.0,8.08,-53.68,73.35031436770741
187.0,90.0,8.4,-57.97,118.47176308796479
187.0,90.0,8.72,-54.27,149.3977313944473
187.0,90.0,9.04,-56.04,171.04610171664473
187.0,90.0,9.36,-56.4,176.61626316701634
187.0,90.0,9.68,-58.76,-139.81841534192696
187.0,90.0,10.0,-59.84,-134.6110252107104
187.0,90.0,10.32,-57.01,-88.00760999880065
187.0,90.0,10.64,-62.16,-107.29614205625869
187.0,90.0,10.96,-63.11,-74.74286511274899
187.0,90.0,11.28,-68.09,-13.811010430059527
187.0,90.0,11.6,-69.11,-15.370299743931957
187.0,90.0,11.92,-64.76,16.57529884620873
187.0,90.0,12.24,-62.73,18.839397144043655
187.0,90.0,12.56,-65.65,43.35791247511832
187.0,90.0,12.88,-68.61,18.67850284042824
187.0,90.0,13.2,-83.36,123.89874613342081
187.0,90.0,13.52,-67.6,93.07117304553672
187.0,90.0,13.84,-68.44,81.63488884870746
187.0,90.0,14.16,-74.23,-117.13910981298831
187.0,90.0,14.48,-73.91,-38.241039528022924
187.0,90.0,14.8,-81.23,118.74185475840568
187.0,90.0,15.12,-69.66,177.77415669751966
187.0,90.0,15.44,-73.3,-164.13690327307592
187.0,90.0,15.76,-70.32,150.73329541014763
187.0,90.0,16.08,-81.36,97.22309550013199
187.0,90.0,16.4,-70.23,156.34597288978958
187.0,90.0,16.72,-71.69,113.02475408213478
187.0,90.0,17.04,-75.44,147.88488433943382
187.0,90.0,17.36,-74.16,90.69969035105976
187.0,90.0,17.68,-77.93,-166.87522063207524
187.0,90.0,18.0,-71.97,82.40847944665364
188.0,90.0,2.0,-31.68,80.97434723650477
188.0,90.0,2.32,-35.64,64.01157930941297
188.0,90.0,2.64,-40.27,62.36329196998567
188.0,90.0,2.96,-34.2,90.40509675774587
188.0,90.0,3.28,-37.95,81.57971475006246
188.0,90.0,3.6,-37.86,51.413523159640974
188.0,90.0,3.92,-41.72,94.40553858805477
188.0,90.0,4.24,-46.95,123.59423609843967
188.0,90.0,4.56,-39.81,142.85048735192075
188.0,90.0,4.88,-45.96,163.23394217647748
188.0,90.0,5.2,-44.74,-135.23870237939445
188.0,90.0,5.52,-44.89,-148.26354908049797
188.0,90.0,5.84,-47.76,-123.82519154786122
188.0,90.0,6.16,-47.35,-83.39555987498093
188.0,90.0,6.48,-51.48,-59.015193396451174
188.0,90.0,6.8,-51.6,-8.173725926600888
188.0,90.0,7.12,-56.81,10.111989983471572
188.0,90.0,7.44,-51.34,52.49814429937473
188.0,90.0,7.76,-51.83,70.69321098690882
188.0,90.0,8.08,-53.85,84.27945910842703
188.0,90.0,8.4,-56.38,131.640639482369
188.0,90.0,8.72,-53.94,153.13479471857764
188.0,90.0,9.04,-57.05,174.79939584762116
188.0,90.0,9.36,-57.51,-151.75524718204122
188.0,90.0,9.68,-58.53,-130.81728729237759
188.0,90.0,10.0,-57.57,-128.50274260809684
188.0,90.0,10.32,-58.43,-74.58177861547573
188.0,90.0,10.64,-63.42,-101.84332423935955
188.0,90.0,10.96,-62.54,-99.27192086842155
188.0,90.0,11.28,-65.39,-10.57442474884721
188.0,90.0,11.6,-72.2,-5.551339924762757
188.0,90.0,11.92,-67.12,1.859729913868542
188.0,90.0,12.24,-66.74,56.85062741264965
188.0,90.0,12.56,-64.16,38.047731899795195
188.0,90.0,12.88,-67.89,20.112541473475908
188.0,90.0,13.2,-72.57,78.55982812932714
188.0,90.0,13.52,-69.83,113.09247424467408
188.0,90.0,13.84,-66.76,95.15891168560739
188.0,90.0,14.16,-74.09,139.97021059215928
188.0,90.0,14.48,-74.54,-18.228548300143448
188.0,90.0,14.8,-71.63,-147.69808562689437
188.0,90.0,15.12,-71.82,137.0949951567684
188.0,90.0,15.44,-69.31,174.3289293830415
188.0,90.0,15.76,-64.68,121.21695685749391
188.0,90.0,16.08,-71.97,119.62522334784249
188.0,90.0,16.4,-71.9,165.61549118302037
188.0,90.0,16.72,-70.69,74.49749669165539
188.0,90.0,17.04,-83.52,-105.42149980942699
188.0,90.0,17.36,-79.3,-76.3413509684334
188.0,90.0,17.68,-88.99,-170.86686032615594
188.0,90.0,18.0,-81.25,-16.761331618332775
189.0,90.0,2.0,-32.01,80.6250091026737
189.0,90.0,2.32,-36.04,66.10896700797623
189.0,90.0,2.64,-41.14,61.42275707822285
189.0,90.0,2.96,-34.35,99.2700631804094
189.0,90.0,3.28,-38.03,85.8555785893192
189.0,90.0,3.6,-38.03,57.36384896058303
189.0,90.0,3.92,-41.59,103.51314682715982
189.0,90.0,4.24,-48.13,127.67603872935757
189.0,90.0,4.56,-40.51,151.64773394552822
189.0,90.0,4.88,-45.73,-168.79604955045082
189.0,90.0,5.2,-43.29,-133.42275300139178
189.0,90.0,5.52,-44.33,-133.47240616407026
189.0,90.0,5.84,-45.73,-118.69098620372782
189.0,90.0,6.16,-47.54,-83.07979649741799
189.0,90.0,6.48,-50.67,-51.13552239870271
189.0,90.0,6.8,-50.72,-0.634484089843767
189.0,90.0,7.12,-57.05,13.210868933431492
189.0,90.0,7.44,-49.44,49.415598746000576
189.0,90.0,7.76,-51.09,62.645483341072094
189.0,90.0,8.08,-51.46,85.5312901265172
189.0,90.0,8.4,-55.53,122.55754047710124
189.0,90.0,8.72,-56.81,146.35091920488014
189.0,90.0,9.04,-57.22,171.93343659178313
189.0,90.0,9.36,-60.68,-136.63121684703458
189.0,90.0,9.68,-57.13,-132.36964243742827
189.0,90.0,10.0,-59.72,-127.23035431014247
189.0,90.0,10.32,-58.9,-61.30856700092413
189.0,90.0,10.64,-62.65,-95.61288827670222
189.0,90.0,10.96,-61.55,-100.27644682525352
189.0,90.0,11.28,-65.44,7.250324855527285
189.0,90.0,11.6,-63.04,16.922682881311715
189.0,90.0,11.92,-64.37,18.164478934973957
189.0,90.0,12.24,-63.49,37.994425540607345
189.0,90.0,12.56,-66.68,49.54300863990671
189.0,90.0,12.88,-77.79,74.5151758988655
189.0,90.0,13.2,-69.24,148.9655960923036
189.0,90.0,13.52,-70.33,156.186548258977
189.0,90.0,13.84,-69.96,136.83067343384477
189.0,90.0,14.16,-68.98,170.00787683422595
189.0,90.0,14.48,-76.23,-22.091761977037613
189.0,90.0,14.8,-78.47,-177.25598897642084
189.0,90.0,15.12,-65.31,-176.47559231064872
189.0,90.0,15.44,-66.64,160.39966642661108
189.0,90.0,15.76,-70.2,148.974305445013
189.0,90.0,16.08,-66.28,123.70267985304046
189.0,90.0,16.4,-71.02,107.15116876310663
189.0,90.0,16.72,-69.74,58.62650643387883
189.0,90.0,17.04,-82.97,112.77740881830823
189.0,90.0,17.36,-75.52,41.18042240048382
189.0,90.0,17.68,-74.98,-131.44072793598667
189.0,90.0,18.0,-68.91,64.55894113415198
190.0,90.0,2.0,-32.49,80.16150183917927
190.0,90.0,2.32,-36.17,67.49520685910946
190.0,90.0,2.64,-42.08,63.13533086686271
190.0,90.0,2.96,-34.23,106.11943609987752
190.0,90.0,3.28,-38.29,90.97802506324128
190.0,90.0,3.6,-38.26,61.392364146458455
190.0,90.0,3.92,-42.06,109.3973688558101
190.0,90.0,4.24,-49.95,140.48020840203895
190.0,90.0,4.56,-41.13,161.37488605873676
190.0,90.0,4.88,-43.56,-150.14478264316026
190.0,90.0,5.2,-41.96,-133.15424318151528
190.0,90.0,5.52,-43.34,-122.04310114438346
190.0,90.0,5.84,-44.69,-115.75184229667467
190.0,90.0,6.16,-47.12,-83.60068012373706
190.0,90.0,6.48,-50.39,-45.08573212979201
190.0,90.0,6.8,-49.63,5.794974905102889
190.0,90.0,7.12,-54.08,21.652037668634502
190.0,90.0,7.44,-47.9,52.16886546455604
190.0,90.0,7.76,-51.51,60.48576430792387
190.0,90.0,8.08,-50.73,86.43554847143963
190.0,90.0,8.4,-56.22,116.86244758012785
190.0,90.0,8.72,-56.21,145.49862853438697
190.0,90.0,9.04,-59.42,-173.98729003175478
190.0,90.0,9.36,-59.34,-130.91624826164636
190.0,90.0,9.68,-58.33,-115.40512208378846
190.0,90.0,10.0,-62.06,-106.76625164761415
190.0,90.0,10.32,-59.12,-68.93802951415151
190.0,90.0,10.64,-61.5,-59.33487216750249
190.0,90.0,10.96,-64.69,-51.28557271308055
190.0,90.0,11.28,-62.89,5.249875845178206
190.0,90.0,11.6,-68.83,18.1419809223247
190.0,90.0,11.92,-66.66,41.865638701513824
190.0,90.0,12.24,-64.65,39.26327005853132
190.0,90.0,12.56,-65.87,57.345664620860774
190.0,90.0,12.88,-78.77,102.10974315002173
190.0,90.0,13.2,-69.39,130.8130367416002
190.0,90.0,13.52,-69.73,111.66312236683221
190.0,90.0,13.84,-69.49,131.03667947413047
190.0,90.0,14.16,-70.12,126.31319450628888
190.0,90.0,14.48,-70.19,36.77631665475483
190.0,90.0,14.8,-78.66,-120.08602537884866
190.0,90.0,15.12,-70.47,170.13790849200979
190.0,90.0,15.44,-68.98,177.36854484663343
190.0,90.0,15.76,-71.86,136.33558695207594
190.0,90.0,16.08,-70.09,171.18037573398502
190.0,90.0,16.4,-70.38,152.64606563953416
190.0,90.0,16.72,-69.67,86.38034203057585
190.0,90.0,17.04,-75.62,138.33164349736668
190.0,90.0,17.36,-87.83,-90.05249188288076
190.0,90.0,17.68,-83.29,153.6992241395528
190.0,90.0,18.0,-81.44,-56.88368646462441
191.0,90.0,2.0,-33.02,78.94492594373267
191.0,90.0,2.32,-36.58,70.28852039007145
191.0,90.0,2.64,-43.5,68.31527445560872
191.0,90.0,2.96,-33.89,111.13123639805994
191.0,90.0,3.28,-38.21,95.51559291920863
191.0,90.0,3.6,-38.38,66.24565582524411
191.0,90.0,3.92,-42.45,118.54510856566753
191.0,90.0,4.24,-50.26,158.05640248273278
191.0,90.0,4.56,-41.41,173.37416427130057
191.0,90.0,4.88,-41.5,-141.19713162614227
191.0,90.0,5.2,-41.1,-133.9998910144464
191.0,90.0,5.52,-42.79,-118.68041759688799
191.0,90.0,5.84,-44.04,-109.18732992284657
191.0,90.0,6.16,-47.75,-81.25781629399323
191.0,90.0,6.48,-50.26,-36.11749265528072
191.0,90.0,6.8,-47.78,10.30568100259595
191.0,90.0,7.12,-52.76,22.7541038825263
191.0,90.0,7.44,-47.23,50.37365760882853
